id,WHO,WHAT-murder,WHAT-rape,WHAT-sexual_assault,WHAT-abuse,WHAT-harassment,WHAT-fear,WHAT-disgust/sadness/anger
990137851990994944,1,,,,,,,1
991313099784368128,1,,,,,,,1
989886703220543488,4,,,,,,,
991009411219980290,4,,,,,,,
990972592189255682,3,,,,,,,
990949385101070336,3,,,,,,,
992024134854037504,1,,,1,,,,1
990271898868240384,4,,,,,,,
994717870654402560,1,,,,,,,
990314893017534464,4,,,,,,,
990901468482990080,1,,,,1,,1,
989937831119409152,1,,,,,,1,1
992900864372301825,1,,,,1,,1,
990766902833229826,2,1,,,1,,,
991864083069784064,1,,,,1,,,
989987693886132225,1,,,,,1,,
990165976938409984,1,,,,,,,
991084273930252289,3,,,,,,,1
991830784196558849,4,,,,,,,
990230909961101312,1,,,,,,1,
990279217484058624,4,,,,,,,
990899309314035713,2,,,,,,1,
990781345382260736,3,,,,,,1,
991362491656671232,3,,,,,,,
991016300150390786,3,,,,,,,
990788960124325889,3,,,,,,,
991381354561622016,3,,,,,,,
993762244759605253,4,,,,,,,
991077941965656066,1,,,,,1,,
990860602653466626,1,,,,1,,1,
991085189186179072,4,,,,,,,
991288368796524544,3,,,,,,,
989983340844462081,1,,,1,,,,
990057726750404608,4,,,,,,,
991693389434380288,4,,,,,,,
991465821259124736,2,,,,,,,1
990307818057142272,3,,,,,,,1
990945175353610240,3,,,,,,,
991643124509368321,5,,,,,,,
991809660289273857,1,,,,,,,
991063700873404417,3,,,,,,,
991271037336776704,2,1,1,,,,,
990352539471183874,3,,,,,,1,
990285805364154371,1,,,,,,1,
991063517913591819,2,1,1,,,,,
990139429867188224,1,,,1,,,,
991149277568172035,3,,,,,,,
990778935041544198,3,,,,,,,
991382788627750912,3,,,,,,,
990106751742693376,4,,,,,,,
989997888108400640,1,,,1,,,,
992057696991023105,1,,,,,1,,1
990973653650235392,1,,1,,,,,
990325480690716673,1,,,,1,,1,
991479758495068160,1,,,1,,,,1
990897466601037824,1,,,1,,,,
991341877449363456,3,,,,,,,
991017812280987648,3,,,,,,,1
991020642622492672,3,,,,,,1,
991441728979783682,3,,,,,,,
991472046604455937,3,,,,,,,1
991066269393682432,5,,,,,,,
991154348892749824,1,,,,1,,,
990789904698429440,2,1,,,,,,
990994494265929729,1,,,,,1,,1
991040311492251648,3,,,,,,,
989919241125158912,3,,,,,,,
9.91E+22,5,,,,,,,
991175280080441345,1,,,,,,,
990270711699857414,4,,,,,,,
990192686530465792,1,,,1,,,,
990974050448142340,2,,,,,1,,
991543492211101696,2,,,,,1,,
990794974831828993,1,,,,,,,1
991061696851664897,3,,,,,,,1
990782135249375233,3,,,,,,,
993897134410944512,4,,,,,,,
989970121442709505,1,,,,1,,,
991057859902238720,4,,,,,,,
989962787232321538,4,,,,,,,
990835352372961281,2,,,,,1,,
991204229476909056,1,,,,,,,1
990178485418250241,1,,,,,1,,1
990181585768144897,1,,,,,,,1
990008656510050304,1,,,,,1,,
990825484555571200,4,,,,,,,
989938040356339717,1,,,,1,1,,1
990751433996763136,3,,,,,,,1
991375021904887811,1,,,1,,,,
991064172539666433,4,,,,,,,
990961336032157697,3,,,,,,,
990744864907321345,3,,,,,,,1
990840066292572161,3,,,,,,,
992167143348297729,3,,,,,,,
991404569270857729,4,,,,,,,
990807540379373568,3,,,,,,,
992617916414746625,3,,,,,,,
991353699279699969,3,,,,,,,1
989957443445719040,1,,,1,,,,1
991083348050305025,2,1,1,,,,,
990297099978801152,1,,,,,1,,
990296046268973056,1,,,1,,,1,
993878511394934784,2,,1,,1,1,,
990789763971059712,3,,,,,,,1
989908236261347329,1,,,,,1,1,
990826760697733120,3,,,,,,1,1
990205229755981825,1,,,1,,,,
991689665399975936,3,,,,,,,
991749938085355521,3,,,,,,,
990793468103593984,2,1,1,,1,,,
990343970659225600,1,,,1,,,1,
990809066560741376,1,,,,1,,,
990905778151280640,3,,,,,,,1
990859115579703298,4,,,,,,,
991003077330157568,3,,,,,,,
991827164084539392,3,,,,,,,
991848615084634112,1,,,1,,,,
990378683549569031,3,,,,,,1,
991815471946223617,1,,,,,,1,
991329809228881920,1,,,,,,1,
990779570747043845,3,,,,,,,1
991113577816768513,3,,,,,,,1
989924605723889668,1,,,,,,1,
991440487746822144,1,,,1,1,,,
989932514922893312,3,,,,,,,1
991574788857565184,3,,,1,,1,,
990035670570848257,3,,,,,,,1
989933777337094145,3,,,,,,,1
991739820278996992,3,,,,,,,1
991404519924928512,4,,,,,,,
989963063716655106,3,,,,,,,1
991187730842423296,1,,,,1,,,
990910242039967744,3,,,,,,,1
990836899349544960,4,,,,,,,
992589894059986944,3,,,,,,,
990842005545783297,3,,,,,,,
990787674821791745,3,,,,,,,1
990906268419321857,5,,,,,,,
990820424115212288,3,,,,,,,1
990757862531063808,4,,,,,,,
991122754127753216,3,,,,,,1,
992151045416603654,3,,,,,,,
990809889915228160,3,,,,,,1,
989912306799841281,4,,,,,,,
989935334199889920,1,,,,1,,,
990194216616759296,1,,,,,,1,
990815674745413632,3,,,,,,,1
990764404680601600,3,,,,,,,1
990297496994934785,4,,,,,,,
990811610607423489,1,,1,,,,,
989986556818714624,1,,,1,,1,,
991700165659713541,1,,,1,,,,
990788134236499968,3,,,,,,,1
990970374388142080,3,,,,,,1,1
991722633057263620,3,,,,,,1,
990359496521285633,3,,,,,,,
991063274643951623,4,,,,,,,
990205101372473344,1,,,,,1,,1
990862279976636416,3,,,,,,,1
990807480673492993,3,,,,,,1,
989860865963954177,3,,,,,,,1
990998883462451200,3,,,,,,,
991039345749643265,4,,,,,,,
990966136262012931,3,,,,,,,
991067990778089472,3,,,,,,,
989853204300095488,1,,,,,1,,
990805713520943104,1,,,1,1,,,
990823315035049984,3,,,,,,,1
991864083069784064,2,,,,1,1,1,
990768686825910272,2,1,1,,1,,,
990306557601697793,1,,,1,,,1,
991322350711910400,5,,,,,,,
991131279335788546,3,,,,,,,
991092742850826240,1,,1,1,,,,
990995451141816322,3,,,,,,,1
991125917551472640,3,,,,,,,1
993530130655072256,3,,,,,,,
991271184409997312,1,,,,,,1,1
990841589235896320,4,,,,,,,
989957738913587201,1,,,,,,,
990013669164617728,3,,,,,,,1
990008367149211651,3,,,,,,,
990318191309197314,1,,1,1,,,,
990338041251278849,1,,,,,1,1,
991826578819702785,3,,,,,,,1
990977964685905920,3,,,,,,,1
991483592810356737,3,,,,,,1,
990796014318706689,2,1,,,,,,
989933258103250947,3,,,,,,,1
989979911392722945,3,,,,,,,
990254030222917632,1,,,1,,,,
991461275149447169,3,,,,,,1,
991036956980244482,2,1,,,,,,
989924876604657664,3,,,,,,,1
991145556561969152,3,,,,,,,1
991821394336976896,3,,,,,,,
990335518176108544,4,,,,,,,
990955903821271042,3,,,,,,,
990265417208860679,1,,,,,1,,
990787066207330305,3,,,,,,,1
990746117695565824,1,,,,,1,,
990214882787250177,5,,,,,,,
990770455807168514,3,,,,,,,1
991395818367344640,1,,,,,1,1,
991121593500827648,3,,,,,,,1
991211099319078912,4,,,,,,,
994019380207017985,4,,,,,,,
991100617484636166,1,,,,,,1,
991322876686061568,3,,,,,,,
990825023542882304,3,,,,,,1,
991361653672415237,3,,,1,1,,,
991117162164178944,3,,,,,,1,
991113562360811520,1,,1,1,,,,
990754566810554368,2,,1,1,,,1,
991494921931624449,3,,,,,,,1
991877196103942144,3,,,,,,,1
991357504947879937,4,,,,,,,
990826130323144704,3,,,,,,,1
990817090826330117,2,,,1,1,1,1,
990840580908478464,1,,,,,1,,1
991375817308622848,3,,,,,,,1
991132175046131712,4,,,,,,,
991750013343686656,3,,,,,,,1
991554783759749120,5,,,,,,,
991455841181097985,2,1,,,1,,,
991500481821335553,2,1,,,,,,
990910941800910848,1,,,,,,1,
990818274974863361,3,,,,,,,1
990817706235580416,2,,,1,1,,,
990188952442335234,1,,,1,,,,
989998168317349890,1,,,1,,,,
990124936806137857,3,,,,,,,1
990842369888210949,3,,,,,,,1
991116827542638592,3,,,,,,,1
990205659286261765,1,,,1,,,,
991666222839291904,3,,,,,,,1
990171349254660096,1,,,1,,,,
990780077163139072,3,,,,,,,1
990244634818379776,1,,,,,1,,
991068587044626432,3,,,,,,,1
990777332762890245,3,,,,,,,
990864672587960320,3,,,,,,,1
991682398877339648,3,,,,,,,
990218921465860097,4,,,,,,,
989952742763397121,1,,,1,,1,1,
990912715374972928,1,,,,,1,1,
990806485465780224,1,,,1,,,1,
990262307228979200,1,,,,,1,1,
990200091964305408,3,,,,,,,1
993624900073115648,3,,,,,,,
990245572161474560,3,,,,,,,1
991665595321069568,3,,,,,,,
989903777447727110,1,,,1,,,,1
993954449868673024,4,,,,,,,
990177724777009152,,,,,,,,
989964290353451010,4,,,,,,,
989970767348752385,1,,,,,,,
991503326247358464,1,,,,1,,,
991108380747067392,4,,,,,,,
990764114002829312,3,,,,,,,1
990841200293924865,3,,,,,,,
990787856703590402,2,1,,,1,,,
991881108257230848,3,,,,,,,1
992627343519870976,4,,,,,,,
991103623584210944,3,,,,,,,1
990941652423409665,2,1,1,,1,,,
991003965386084352,3,,,,,,,1
990837342926786560,4,,,,,,,
991795584200839174,3,,,,,,1,1
991811841377689602,3,,,,,,1,1
989898902332674049,1,,,1,,,,
991251818838675456,3,,,,,,,1
990340107570950146,1,,,1,,,,1
991157724749713408,2,,,,1,,,
991056103512395777,4,,,,,,,
990947713138208768,3,,,,,,1,
990791321148325888,2,1,1,,,,,
990185134749048832,1,,,1,,,,
991006858713411584,3,,,,,,,1
991632147407486976,1,,,,,1,1,
991084169584369665,3,,,,,,,
990958464569667584,5,,,,,,,
990816108746854400,3,,,,,,,1
990273012455956480,3,,,,,,,
991135088267194368,1,,,,,1,1,
991127512544632833,3,,,,,,,1
990818376011350017,3,,,,,,,1
991174849203724289,3,,,,,,,1
992881786295373831,3,,,,,,,1
991436099506581510,4,,,,,,,
991034644710744067,3,,,,,,,
990346912808173570,3,,,,,,,
990800644083765248,3,,,,,,,1
991033651394764800,3,,,,,,,1
990766920453513223,3,,,,,,,
992076033179385856,4,,,,,,,
991004356001632257,1,,,1,,1,,
990799794284253186,1,,,1,,,1,
991394627054964737,1,,,1,,1,,
990183884762566656,1,,,1,,,,
990031255470305280,1,,,,,1,,
990919982853869568,3,,,,,,1,
989838944022953984,1,,,,,1,,
991521202782068736,3,,,,,,,1
991766400778801152,3,,,,,,1,
991090371517145094,3,,,,,,,
991406991821168640,1,,,,,1,,
991475738728681472,3,,,,,,,
990005228455059456,3,,,,,,,1
990858051786698752,3,,,,,,,1
990265357435842560,3,,,,,,,1
990820562439213056,4,,,,,,,
990121165917220864,1,,,1,,,1,
991007618012536832,3,,,,,,,1
991078783041105920,1,,,,1,1,,
990364370621403137,1,,,1,,,1,1
989933151102427136,4,,,,,,,
991474145996234753,3,,,,,,,
991160843336171521,3,,,,,,,1
991303024906682368,3,,,,,,,
990212284852162560,1,,,,,1,,
991403150157516801,1,,,,,1,,
990364255395500037,1,,,1,,,,
990113406006054912,4,,,,,,,
991493677204885504,2,,,,,1,1,
991089085690318848,1,,,1,,,,
990832364464066560,3,,,,,,,
990919341397938176,3,,,,,,,
989909228293971968,3,,,,,,,
991351449429913603,1,,,,,,1,
991075437395824641,3,,,,,,,1
990307030178172930,1,,,,,1,,
990964136002514945,3,,,,,,,
993986156583931904,3,,,,,,,
990850814435610624,1,,,,1,1,,
991019181796745216,1,,,1,,,,
989980909586800647,3,,,,,,1,
991547921010167809,3,,,,,,,
990020319858524162,4,,,,,,,
991888938225709058,3,,,,,,1,
991895482933788675,4,,,,,,,
990998948813918209,3,,,,,,,
989956733564080128,3,,,,,,,1
991444657698729985,3,,,,,,,1
991576835975761921,3,,,,,,,1
990335169973440512,1,,,,,,1,
991048655753961473,3,,,,,,,
991675563176873985,3,,,,,,,
991693875877048320,3,,,,,,1,1
989979297803890689,3,,,1,,1,1,
989958947300880389,3,,,,,,1,
990793036560044032,3,,,,,,1,
990203270844047360,4,,,,,,,
991388413143240704,2,,,,1,1,,
990144982362349569,3,,,,,,,1
990972992107765762,3,,,,,,,
990118502043439104,3,,,,,,,
990269133102239744,3,,,,,,,
990894016349818880,4,,,,,,,
991504370389979137,4,,,,,,,
990214424614105089,3,,,,,,,1
990815796833148928,3,,,,,,,1
992136131239084032,2,,,1,,,,
991117259010707456,4,,,,,,,
991866243761229830,1,,1,1,1,,,
990764130352222208,3,,,,,,,1
990285456494522368,2,1,,1,,1,,
991215209883881472,3,,,,,,,1
991028615696527360,1,,,1,,1,,
990364031151230977,3,,,,,,1,
991835356638171136,3,,,,,,,
991527661271953408,3,,,,,,,1
989975440944136192,2,,,,,,,
990766103654752256,4,,,,,,,
990911334924673024,1,,,,1,1,,
991051715096047621,1,,,,,1,,1
991300144476971009,3,,,,,,,1
990331382034522113,2,,,,,,,
991437333705707521,3,,,,,,,1
990833718641287168,3,,,,,,,
991102780415848448,1,,,,,1,,
991481489639567360,1,,1,1,,,1,
990297010031951872,4,,,,,,,
989957477994323973,3,,,,,,,1
991245938214785024,4,,,,,,,
991826711934271488,2,,1,,1,,,
991407594798395392,2,,,,,,1,
991021810568351745,3,,,,,,,1
991370564790112256,3,,,,,,,1
991003249745563652,3,,,,,,,1
989930490416238592,1,,,1,,,,
993447348125753344,3,,,,,,,
992154819157811201,3,,,,,,,1
990998794815922177,3,,,,,,,1
989934747785875457,1,,,1,,1,,
990281048159383552,1,,,,,,1,
989933960699539456,1,,,1,,1,,
993498535843811334,3,,,,,,,1
990210601132666880,3,,,,,,,
991673259748929536,,,,,,,,
991542243675852800,3,,,,,,1,
991355411684085760,3,,,,,,,1
991167697705676800,4,,,,,,,
990851381731954688,1,,1,1,,,1,
991628564041789440,3,,,,,,1,1
990791462257352704,2,1,1,1,1,,,
991163092636749825,3,,,,,,,1
991101019793903616,5,,,,,,,
991399664426643456,1,,,,,,1,
990209466342748162,3,,,,,,,
990947644066484224,3,,,,,,,1
991149520959324161,4,,,,,,,
990989015116582920,3,,,,,,,1
990784085676224512,1,,,,,,,
990765345483952129,3,,,,,,,1
991655854498832385,5,,,,,,,
990269491174166528,3,,,,,,,1
990800944874049537,3,,,,,,,1
990928566044020738,3,,,,,,,1
990259875891548161,1,,,1,,1,,
991461123227602945,3,,,,,,,1
991672026761957376,1,,,,,,,
991225732985708544,3,,,,,,,
990145685981933568,3,,,,,,,
991380320883798017,3,,,,,,,
990951657054683136,1,,,,,1,,
991105779083202561,2,,1,,1,,,
989844119810920448,3,,,,,,,1
989890728988954625,1,,,1,,1,,
990333334650843136,1,,,,,1,,
990859764145033217,3,,,,,,1,1
991023734340374528,3,,,,,,,1
991148299662102528,1,,,,,1,,
989946488351535104,5,,,,,,,
991466131461410823,4,,,,,,,
990932964195426304,2,1,1,,,,,
994404803445960709,3,,,,,,,
990252416644902914,2,,,1,1,,,
989953456885596161,1,,,1,,1,1,1
990973158504022021,3,,,,,,,
989865875862970368,3,,,,,,,
989997954223214592,,,,,,,,
991521098587103232,1,,1,,,,,
990774204554534913,3,,,,,,1,1
990349299249745921,3,,,,,,1,
990021868575952896,3,,,,,,,
991125557655097344,3,,,,,,,
991089844133793793,4,,,,,,,
990292425313800192,3,,,,,,,1
991483980406018048,2,,1,,1,,,
989982278670368768,1,,,,,1,,
990865023865061376,3,,,,,,,
991359532214480896,3,,,,,,1,
990827540867674112,2,1,,,1,,,
990363492833218562,1,,,,,1,,
991023329183260672,3,,,,,,,1
991621086906343424,3,,,,,,,
991740646946934790,3,,,,,,,1
990954460385103872,4,,,,,,,
989971852964585473,4,,,,,,,
990892385973489664,3,,,,,,,
990171029694828544,3,,,,,,,1
990029809148448768,1,,,1,,,1,
990806090572066816,3,,,,,,,
990320966499819520,3,,,,,,,
989961900879425537,1,,,,,1,,
990268886477139968,,,,,,,,
990789799677177856,3,,,,,,,1
990008395762716672,1,,,,,,1,
991118009304518656,5,,,,,,,
991153073870393346,2,,,1,,,,1
991836244962357248,3,,,,,,,1
990818991194230784,4,,,,,,,
990258065445400576,4,,,,,,,
990211531773300737,1,,,,,,1,
990975838593191938,3,,,,,,1,1
990997035183636483,3,,,,,,,
991067747445489664,3,,,,,,,
991598529675177984,3,,,,,,1,1
991260456894586882,4,,,,,,,
991855013961007104,2,,,,,,1,
989999848568082433,3,,,,,,,1
990147476899422208,1,,,1,,,,
990326753397805056,4,,,,,,,
991384461542600704,2,1,1,1,1,,,
990247807566131200,4,,,,,,,
991521428087492609,4,,,,,,,
991119934980808705,3,,,,,,,1
991738590198681600,3,,,,,,,1
989982900581027840,3,,,,,,1,
990220681647476738,1,,,,,,1,
990211582780207104,1,,,1,,,,
991327484649099265,3,,,,,,,1
991052876016472070,1,,,,,,,
990222759165865984,4,,,,,,,
990259680147574785,1,,,,,,1,
991045717606240257,3,,,,,,,1
989845657774166016,1,,,1,,,,
990022288916525056,1,,,,,,1,
991681959540809728,3,,,,,,,
989969359501250561,1,,,1,1,1,,
990008709333049344,3,,,,,,,1
990295043767402498,1,,,1,,,,
990331656572719105,1,,,1,,1,,1
990820560618840064,3,,,,,,,1
992054770918739968,4,,,,,,,
990765312973959170,3,,,,,,,1
991173118701068288,5,,,,,,,
991075697211969537,1,,1,1,,1,1,
991207937711407104,1,,,,,1,,
991664642559758338,3,,,,,,,1
989965232964501509,2,,,,,,,
990222117802213376,1,,,1,,1,,
990795370472050694,3,,,,,,,
989855820203593728,2,,,,,,1,
991038098988523520,2,1,,,1,,,
991438716894838784,1,,,,,1,,
990938902784630784,3,,,,,,,1
990159863690006528,3,,,,,,1,
990858604747022336,3,,,,,,,1
990281106913222657,3,,,,,,,1
991465625364193281,3,,,,,,,
990341174165688320,1,,,,,1,,
990811090362740737,3,,,,,,1,1
990783934790356992,3,,,,,,,1
991498604589277184,3,,,,,,,1
990215159657492480,1,,,,,1,,
990810263661285376,3,,,,,,,1
989930505998098432,1,,,,,,1,
992050990772838400,3,,,,,,,
990300268855283713,3,,,,,,,
990337457634803714,3,,,,,,,
991340692889833474,3,,,,,,1,
991351452256874497,3,,,,,,,1
991115479010955264,3,,,,,,,
991125545772552193,1,,,,,,1,1
989866198564245505,1,,,,,1,,
993971428881027078,3,,,,,,,
991113492475404289,4,,,,,,,
991434983981043712,1,,1,,1,,,
991159819989127168,2,,1,,1,,,
991369322684698625,,,,,,,,
991037555796856832,3,,,,,,,1
990243546623021056,1,,,,,1,,
990966039025504257,4,,,,,,,
991024070732009473,3,,,,,,,1
989939752962002946,1,,,,1,1,,
990820617636237312,3,,,,,,,
992821798508072963,3,,,,,,,
990784751232577538,3,,,,,,,1
991051567519358976,3,,,,,,,1
990813550842179584,3,,,,,,,1
990116690817179648,1,,,,,1,1,
990754364909391872,3,,,,,,,
990023668192436225,1,,,,,,1,
991420373777502208,3,,,,,,,
991177541774913536,2,1,1,,1,,,
989975514650726402,1,,1,,,1,,
989991987335127041,3,,,,,,,1
990813647235637248,2,,,1,1,1,1,
990836775345106944,3,,,,,,1,
990009422767382528,3,,,,,,,1
990163090640687104,1,,,,,,,1
991461088356159488,1,,,1,1,,1,
990239829828030464,4,,,,,,,
990211061432356864,3,,,,,,,
991035795686416384,3,,,,,,,
990017587932168192,3,,,,,,,
990361090700861441,4,,,,,,,
990816010713419777,3,,,,,,,1
991089454520655872,3,,,,,,,
990874128629583872,3,,,,,,,1
990209656948756480,2,,,,,,1,
991360245896220672,3,,,,,,,1
991092215383560193,3,,,,,,,1
991873493338918912,4,,,,,,,
990197924704350210,4,,,,,,,
989937965899173888,3,,,,,,1,
991162733918814209,2,1,1,1,,,,
991340099693621251,3,,,,,,,
990942771728011264,3,,,,,,,
989976302575915008,1,,1,,,1,,
991878445629038592,3,,,,,,,
991312229680209921,3,,,,,,,
990253820008714245,1,,,,1,1,1,
990834722061344769,3,,,,,,,
991298659353579521,3,,,,,,,
990779251795353600,3,,,,,,,1
991858350848708609,3,,,,,,,1
990311648329175041,1,,,1,,,,
991308238489554945,1,,1,1,1,,,
991039484186845189,3,,,,,,,1
991363781556137985,1,,1,,1,,,
990798807398014976,1,,,,,,1,
990260590911385601,1,,,,,1,1,
991213525136748545,3,,,,,,,
990942955094659074,4,,,,,,,
991851458432786432,4,,,,,,,
993563565977145344,3,,,,,,,
991353848890523651,2,,,1,,1,,
990808146447826944,4,,,,,,,
990790360904421379,3,,,,,,,1
990350324107038721,1,,,,,,1,
991147796676907009,4,,,,,,,
990215348484964352,1,,,1,,,,
991043286084280320,2,1,1,,,,,
991436386967355394,4,,,,,,,
990250318817644544,4,,,,,,,
990178001181605889,4,,,,,,,
991024351599382528,2,,1,,1,,,
991071364269428741,3,,,,,,,1
990766479284023301,3,,,,,,,1
990017558504968192,1,,,1,,,1,
991174022200221696,1,,,,1,1,1,
990129699727822848,3,,,,,,,
991500141394890753,3,,,,,,,1
991617058910679040,4,,,,,,,
990974263191588864,3,,,,,,,1
990923138950156290,3,,,,,,,
990127133916909568,3,,,,,,,1
990809093467262976,3,,,,,,,1
991590416477773825,3,,,,,,,
990222134680178688,1,,,1,,,1,
991365236836982784,3,,,,,,,1
990851432000688128,3,,,,,,,1
990925762747355137,4,,,,,,,
990292853271261188,4,,,,,,,
991333495283830790,3,,,,,,,1
990145425687633920,3,,,,,,,1
990271592545570816,3,,,,,,,1
991500424107708417,3,,,,,,,1
990991075459452928,5,,,,,,,
991803184610979840,1,,,,1,1,,
991246484417982464,3,,,,,,,
991900111214206976,4,,,,,,,
989986125392564224,3,,,,,,,1
989894447130468352,1,,,1,,1,,
991157220485353478,3,,,,,,,
991056904318279680,1,,,1,,,,
991023414193414145,2,,1,1,1,1,,
992058915331477504,3,,,,,,,1
990289277933191168,3,,,,,,,
991832330741350401,3,,,,,,,1
991866372270559232,3,,,,,,,1
991125106289270790,3,,,,,,,1
991343966523183104,1,,1,,1,,,
989923550399291393,3,,,,,,1,
990794703984611328,1,,1,,,1,1,
991123869560909824,1,,,,1,,1,
991832722891927552,3,,,,,,,
991161264368947207,1,,,1,,,,
991350245303955457,1,,,1,1,,,
989977651493441536,3,,,,,,,
991251909695721472,3,,,,,,,
989901059333218305,1,,,1,1,1,,
990240155343769601,3,,,,,,,
990824372658147328,2,,,,1,1,1,
990827039740579840,3,,,,,,,
990972974164533249,3,,,,,,,
991137686852337664,3,,,,,,,
991705372179222535,3,,,,,,,1
990880335062847488,3,,,,,,,
989900255813619713,1,,,,1,1,,
990950212821757952,1,,,,,,1,
989947392152752129,3,,,,,,,
991762500151578627,,,,,,,,
991725538011242498,2,,1,1,,,,
991960559263387648,2,1,1,1,1,1,,
992107314323877888,5,,,,,,,
990356382737141761,4,,,,,,,
990831869162852352,4,,,,,,,
990256807716249600,1,,,,1,1,,
990251993519149057,1,,,1,,1,,
990826614295482368,3,,,,,,,
990830559114006528,3,,,,,,,1
991199783846121472,3,,,,,,,
990223870752886791,4,,,,,,,
